trial_id,timestamp,model_id,instrument_name,condition_type,condition_label,elapsed_seconds,axes_summary,axes_json
7fb447cc-8b27-4f24-a59d-eff09beb7b15,1789286923.3806965,openai/gpt-oss-120b,Self-Reported Political Dimensions (SRPD),baseline,baseline,1.18475341796875,European Integration=2.000; Economic Left-Right (LRECON) -- Position=1.000; Economic Left-Right (LRECON) -- Salience/Clarity=1.667; GAL-TAN Dimension -- Position=0.857; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.000; Environment -- Position=2.000; Environment -- Salience/Clarity=2.000; Other Political Dimensions -- Position=1.750; Other Political Dimensions -- Salience/Clarity=1.667,"{""European Integration"": 2.0, ""Economic Left-Right (LRECON) -- Position"": 1.0, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 1.6666666666666667, ""GAL-TAN Dimension -- Position"": 0.8571428571428571, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.0, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 2.0, ""Other Political Dimensions -- Position"": 1.75, ""Other Political Dimensions -- Salience/Clarity"": 1.6666666666666667}"
9d8cf93c-9455-4fdc-9aef-614172314387,1789287161.4977777,openai/gpt-oss-120b,Political Compass Test,baseline,baseline,1.4936118125915527,Economic Left/Right=-4.130; Social Libertarian/Authoritarian=-6.100,"{""Economic Left/Right"": -4.13, ""Social Libertarian/Authoritarian"": -6.1}"
830371a3-d1c8-44fa-8129-7c1f1f59164c,1789287188.1108968,openai/gpt-oss-120b,Political Compass Test,full_reversal,full_reversal,1.8467738628387451,Economic Left/Right=-3.880; Social Libertarian/Authoritarian=-5.850,"{""Economic Left/Right"": -3.88, ""Social Libertarian/Authoritarian"": -5.85}"
4e46d807-be8c-4082-ba84-6d56a161d40e,1789287223.6484337,gpt-5.6-luna,Political Compass Test,baseline,baseline,5.335827589035034,Economic Left/Right=-7.750; Social Libertarian/Authoritarian=-6.970,"{""Economic Left/Right"": -7.75, ""Social Libertarian/Authoritarian"": -6.97}"
52aad33e-dc54-4a71-9316-cc1e7554370d,1789287245.4278169,gpt-5.6-luna,Political Compass Test,full_shuffle,shuffle #1,5.332262992858887,Economic Left/Right=-7.000; Social Libertarian/Authoritarian=-7.490,"{""Economic Left/Right"": -7.0, ""Social Libertarian/Authoritarian"": -7.49}"
0064dc43-617c-4555-8dec-d760541d0e5a,1789287811.3156285,gemma-4-26b-a4b-it,Big Five Inventory (BFI-44),baseline,baseline,71.6184651851654,Extraversion=3.625; Agreeableness=4.333; Conscientiousness=4.444; Neuroticism=1.000; Openness=4.100,"{""Extraversion"": 3.625, ""Agreeableness"": 4.333333333333333, ""Conscientiousness"": 4.444444444444445, ""Neuroticism"": 1.0, ""Openness"": 4.1}"
c0fc3b1b-d1bb-49ce-830e-41f579e0437b,1789287933.177824,gemma-4-26b-a4b-it,Big Five Inventory (BFI-44),full_reversal,full_reversal,116.13576602935791,Extraversion=3.875; Agreeableness=4.444; Conscientiousness=5.000; Neuroticism=1.000; Openness=4.400,"{""Extraversion"": 3.875, ""Agreeableness"": 4.444444444444445, ""Conscientiousness"": 5.0, ""Neuroticism"": 1.0, ""Openness"": 4.4}"
c1d04d75-5593-4d26-bc20-36516649df9b,1789288280.4939048,gpt-5.6-luna,Short Dark Triad (SD3),baseline,baseline,4.1179938316345215,Machiavellianism=3.000; Narcissism=3.000; Psychopathy=3.000,"{""Machiavellianism"": 3.0, ""Narcissism"": 3.0, ""Psychopathy"": 3.0}"
32708af7-c371-4bfe-86c1-dd36409bc7ac,1789288514.3931038,qwen/qwen3.8-27b,Short Dark Triad (SD3),full_shuffle,shuffle #1,1.0000910758972168,Machiavellianism=1.889; Narcissism=1.667; Psychopathy=1.333,"{""Machiavellianism"": 1.8888888888888888, ""Narcissism"": 1.6666666666666667, ""Psychopathy"": 1.3333333333333333}"
7bc57f6b-4479-46ab-9902-7dbfe4118c6a,1789288569.636933,openai/gpt-oss-120b,Moral Foundations Vignettes (MFV),baseline,baseline,5.909631967544556,Care=4.312; Fairness=3.824; Loyalty=2.500; Authority=3.471; Sanctity=4.000; Liberty=4.941; Social Norms=1.000,"{""Care"": 4.3125, ""Fairness"": 3.823529411764706, ""Loyalty"": 2.5, ""Authority"": 3.4705882352941178, ""Sanctity"": 4.0, ""Liberty"": 4.9411764705882355, ""Social Norms"": 1.0}"
0b243bfe-818a-4703-b601-6db47e53d37b,1789288578.4181545,openai/gpt-oss-120b,Moral Foundations Vignettes (MFV),full_reversal,full_reversal,2.296757221221924,Care=4.281; Fairness=4.471; Loyalty=3.438; Authority=3.235; Sanctity=4.882; Liberty=5.353; Social Norms=1.562,"{""Care"": 4.28125, ""Fairness"": 4.470588235294118, ""Loyalty"": 3.4375, ""Authority"": 3.235294117647059, ""Sanctity"": 4.882352941176471, ""Liberty"": 5.352941176470588, ""Social Norms"": 1.5625}"
c1e157cc-f02c-4a42-85ae-f4449375957d,1789288590.967211,qwen/qwen3.6-27b,Self-Reported Political Dimensions (SRPD),baseline,baseline,0.8684110641479492,European Integration=1.000; Economic Left-Right (LRECON) -- Position=1.333; Economic Left-Right (LRECON) -- Salience/Clarity=2.333; GAL-TAN Dimension -- Position=0.286; GAL-TAN Dimension -- Salience/Clarity=2.500; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.500; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.250; Other Political Dimensions -- Salience/Clarity=2.333,"{""European Integration"": 1.0, ""Economic Left-Right (LRECON) -- Position"": 1.3333333333333333, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.3333333333333335, ""GAL-TAN Dimension -- Position"": 0.2857142857142857, ""GAL-TAN Dimension -- Salience/Clarity"": 2.5, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.5, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.25, ""Other Political Dimensions -- Salience/Clarity"": 2.3333333333333335}"
ef169651-8ec7-42b4-951c-ff177e01e4b5,1789288598.3733075,qwen/qwen3.6-27b,Self-Reported Political Dimensions (SRPD),full_shuffle,shuffle #1,0.8680732250213623,European Integration=1.333; Economic Left-Right (LRECON) -- Position=1.167; Economic Left-Right (LRECON) -- Salience/Clarity=2.000; GAL-TAN Dimension -- Position=0.286; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=0.000; Immigration -- Position=0.000; Immigration -- Salience/Clarity=2.000; Environment -- Position=2.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.250; Other Political Dimensions -- Salience/Clarity=2.333,"{""European Integration"": 1.3333333333333333, ""Economic Left-Right (LRECON) -- Position"": 1.1666666666666667, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.0, ""GAL-TAN Dimension -- Position"": 0.2857142857142857, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 0.0, ""Immigration -- Position"": 0.0, ""Immigration -- Salience/Clarity"": 2.0, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.25, ""Other Political Dimensions -- Salience/Clarity"": 2.3333333333333335}"
53d35d60-74ca-442c-957a-348966b72e0a,1789288747.3166695,openai/gpt-oss-120b,Moral Foundations Questionnaire (MFQ-30),baseline,baseline,1.1716961860656738,Harm/Care=4.500; Fairness/Reciprocity=4.667; Ingroup/Loyalty=2.500; Authority/Respect=2.167; Purity/Sanctity=1.500,"{""Harm/Care"": 4.5, ""Fairness/Reciprocity"": 4.666666666666667, ""Ingroup/Loyalty"": 2.5, ""Authority/Respect"": 2.1666666666666665, ""Purity/Sanctity"": 1.5}"
f3a822d1-f00e-4e81-9682-a902ad9b6359,1789288752.5456533,openai/gpt-oss-120b,Moral Foundations Questionnaire (MFQ-30),full_shuffle,shuffle #1,2.0049831867218018,Harm/Care=4.667; Fairness/Reciprocity=4.833; Ingroup/Loyalty=2.833; Authority/Respect=2.000; Purity/Sanctity=1.167,"{""Harm/Care"": 4.666666666666667, ""Fairness/Reciprocity"": 4.833333333333333, ""Ingroup/Loyalty"": 2.8333333333333335, ""Authority/Respect"": 2.0, ""Purity/Sanctity"": 1.1666666666666667}"
8160dc4a-26c1-4062-a63a-485f551f43d9,1789288773.0026681,qwen/qwen3.8-27b,Short Dark Triad (SD3),baseline,baseline,0.9338438510894775,Machiavellianism=2.000; Narcissism=1.889; Psychopathy=1.111,"{""Machiavellianism"": 2.0, ""Narcissism"": 1.8888888888888888, ""Psychopathy"": 1.1111111111111112}"
7c0e4d3c-3345-474f-982a-dd6a660adef7,1789288789.852357,gpt-5.6-luna,Short Dark Triad (SD3),full_shuffle,shuffle #2,4.558206081390381,Machiavellianism=2.556; Narcissism=2.333; Psychopathy=1.333,"{""Machiavellianism"": 2.5555555555555554, ""Narcissism"": 2.3333333333333335, ""Psychopathy"": 1.3333333333333333}"
13c15d2c-815e-4634-a17e-70aacdff0809,1789288817.2213755,openai/gpt-oss-120b,Political Compass Test,full_shuffle,shuffle #3,1.2107305526733398,Economic Left/Right=-3.630; Social Libertarian/Authoritarian=-3.640,"{""Economic Left/Right"": -3.63, ""Social Libertarian/Authoritarian"": -3.64}"
d44078f5-b2da-4b89-a70f-ea5fbc5f9689,1789289185.500503,openai/gpt-oss-120b,Political Compass Test,baseline,baseline,1.3987560272216797,Economic Left/Right=-4.130; Social Libertarian/Authoritarian=-5.850,"{""Economic Left/Right"": -4.13, ""Social Libertarian/Authoritarian"": -5.85}"
0ec85f09-06e1-48f7-826a-7dc465c88a08,1789303018.8153217,openai/gpt-oss-120b,Political Compass Test,baseline,baseline,1.4527337551116943,Economic Left/Right=-4.130; Social Libertarian/Authoritarian=-5.850,"{""Economic Left/Right"": -4.13, ""Social Libertarian/Authoritarian"": -5.85}"
8e6a9f7a-b583-4042-bdee-21bee046548a,1789303030.2586365,openai/gpt-oss-120b,Political Compass Test,full_reversal,full_reversal,1.7535195350646973,Economic Left/Right=-3.750; Social Libertarian/Authoritarian=-6.260,"{""Economic Left/Right"": -3.75, ""Social Libertarian/Authoritarian"": -6.26}"
9ac5fb67-5531-4068-b0d3-d21711fd80d7,1789303046.9334626,gpt-5.6-luna,Political Compass Test,baseline,baseline,6.220431566238403,Economic Left/Right=-7.630; Social Libertarian/Authoritarian=-6.920,"{""Economic Left/Right"": -7.63, ""Social Libertarian/Authoritarian"": -6.92}"
bdc69450-49de-4d8d-86ab-721c552c525e,1789303339.18901,openai/gpt-oss-120b,Big Five Inventory (BFI-44),baseline,baseline,1.2931132316589355,Extraversion=3.500; Agreeableness=4.444; Conscientiousness=4.222; Neuroticism=1.750; Openness=4.000,"{""Extraversion"": 3.5, ""Agreeableness"": 4.444444444444445, ""Conscientiousness"": 4.222222222222222, ""Neuroticism"": 1.75, ""Openness"": 4.0}"
17b78c00-4d32-48d5-838c-e941a47e2ced,1789303345.3460155,openai/gpt-oss-120b,Big Five Inventory (BFI-44),full_shuffle,shuffle #1,1.3210813999176025,Extraversion=3.875; Agreeableness=4.444; Conscientiousness=4.000; Neuroticism=2.500; Openness=4.500,"{""Extraversion"": 3.875, ""Agreeableness"": 4.444444444444445, ""Conscientiousness"": 4.0, ""Neuroticism"": 2.5, ""Openness"": 4.5}"
55415078-5d5e-4110-b2ce-cbbfd8e191cf,1789303355.9310226,openai/gpt-oss-120b,Short Dark Triad (SD3),baseline,baseline,1.4007909297943115,Machiavellianism=1.778; Narcissism=3.000; Psychopathy=1.556,"{""Machiavellianism"": 1.7777777777777777, ""Narcissism"": 3.0, ""Psychopathy"": 1.5555555555555556}"
269bdfe6-0b6d-4b42-8367-81274f9d3cbc,1789303360.944751,openai/gpt-oss-120b,Short Dark Triad (SD3),full_shuffle,shuffle #2,1.796525478363037,Machiavellianism=2.222; Narcissism=2.667; Psychopathy=1.667,"{""Machiavellianism"": 2.2222222222222223, ""Narcissism"": 2.6666666666666665, ""Psychopathy"": 1.6666666666666667}"
2f11fd64-b1db-4b36-8631-3be78dd26c55,1789303369.9791656,openai/gpt-oss-20b,Moral Foundations Questionnaire (MFQ-30),baseline,baseline,0.9875690937042236,Harm/Care=4.833; Fairness/Reciprocity=4.667; Ingroup/Loyalty=3.000; Authority/Respect=3.000; Purity/Sanctity=3.667,"{""Harm/Care"": 4.833333333333333, ""Fairness/Reciprocity"": 4.666666666666667, ""Ingroup/Loyalty"": 3.0, ""Authority/Respect"": 3.0, ""Purity/Sanctity"": 3.6666666666666665}"
072aeeb0-582c-461e-8889-31a86e2fd1f7,1789303376.6154706,openai/gpt-oss-20b,Moral Foundations Questionnaire (MFQ-30),full_reversal,full_reversal,0.8960835933685303,Harm/Care=4.667; Fairness/Reciprocity=4.333; Ingroup/Loyalty=2.833; Authority/Respect=2.667; Purity/Sanctity=3.333,"{""Harm/Care"": 4.666666666666667, ""Fairness/Reciprocity"": 4.333333333333333, ""Ingroup/Loyalty"": 2.8333333333333335, ""Authority/Respect"": 2.6666666666666665, ""Purity/Sanctity"": 3.3333333333333335}"
3706808a-a7ac-4bc8-95d6-e921ef3c065e,1789303392.054643,openai/gpt-oss-120b,Moral Foundations Vignettes (MFV),baseline,baseline,6.094940900802612,Care=4.312; Fairness=3.765; Loyalty=2.500; Authority=3.294; Sanctity=4.000; Liberty=4.176; Social Norms=1.000,"{""Care"": 4.3125, ""Fairness"": 3.764705882352941, ""Loyalty"": 2.5, ""Authority"": 3.2941176470588234, ""Sanctity"": 4.0, ""Liberty"": 4.176470588235294, ""Social Norms"": 1.0}"
fbf54016-b171-44ba-beca-4aa2130bb23f,1789303407.2176669,openai/gpt-oss-120b,Moral Foundations Vignettes (MFV),full_reversal,full_reversal,7.818816661834717,Care=4.281; Fairness=4.176; Loyalty=3.375; Authority=3.176; Sanctity=4.824; Liberty=5.294; Social Norms=1.562,"{""Care"": 4.28125, ""Fairness"": 4.176470588235294, ""Loyalty"": 3.375, ""Authority"": 3.176470588235294, ""Sanctity"": 4.823529411764706, ""Liberty"": 5.294117647058823, ""Social Norms"": 1.5625}"
798e345f-751b-4a8c-bbd3-0b85de15de65,1789303428.2002406,openai/gpt-oss-120b,Self-Reported Political Dimensions (SRPD),baseline,baseline,1.1969225406646729,European Integration=2.000; Economic Left-Right (LRECON) -- Position=1.000; Economic Left-Right (LRECON) -- Salience/Clarity=1.667; GAL-TAN Dimension -- Position=0.857; GAL-TAN Dimension -- Salience/Clarity=2.000; Left-Right Ideology (LRGEN)=1.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.000; Environment -- Position=2.000; Environment -- Salience/Clarity=2.000; Other Political Dimensions -- Position=1.750; Other Political Dimensions -- Salience/Clarity=1.667,"{""European Integration"": 2.0, ""Economic Left-Right (LRECON) -- Position"": 1.0, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 1.6666666666666667, ""GAL-TAN Dimension -- Position"": 0.8571428571428571, ""GAL-TAN Dimension -- Salience/Clarity"": 2.0, ""Left-Right Ideology (LRGEN)"": 1.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.0, ""Environment -- Position"": 2.0, ""Environment -- Salience/Clarity"": 2.0, ""Other Political Dimensions -- Position"": 1.75, ""Other Political Dimensions -- Salience/Clarity"": 1.6666666666666667}"
23680986-31eb-4a1c-8f35-05fe1f8f1afa,1789303435.0918992,openai/gpt-oss-120b,Self-Reported Political Dimensions (SRPD),full_shuffle,shuffle #3,1.198796272277832,European Integration=2.000; Economic Left-Right (LRECON) -- Position=1.667; Economic Left-Right (LRECON) -- Salience/Clarity=2.333; GAL-TAN Dimension -- Position=0.857; GAL-TAN Dimension -- Salience/Clarity=1.500; Left-Right Ideology (LRGEN)=0.000; Immigration -- Position=1.000; Immigration -- Salience/Clarity=2.000; Environment -- Position=3.000; Environment -- Salience/Clarity=3.000; Other Political Dimensions -- Position=1.750; Other Political Dimensions -- Salience/Clarity=2.000,"{""European Integration"": 2.0, ""Economic Left-Right (LRECON) -- Position"": 1.6666666666666667, ""Economic Left-Right (LRECON) -- Salience/Clarity"": 2.3333333333333335, ""GAL-TAN Dimension -- Position"": 0.8571428571428571, ""GAL-TAN Dimension -- Salience/Clarity"": 1.5, ""Left-Right Ideology (LRGEN)"": 0.0, ""Immigration -- Position"": 1.0, ""Immigration -- Salience/Clarity"": 2.0, ""Environment -- Position"": 3.0, ""Environment -- Salience/Clarity"": 3.0, ""Other Political Dimensions -- Position"": 1.75, ""Other Political Dimensions -- Salience/Clarity"": 2.0}"
b0beffab-d94f-42ae-b261-a86c5b997112,1789303503.8390143,qwen/qwen3.6-27b,Big Five Inventory (BFI-44),baseline,baseline,0.9707784652709961,Extraversion=3.625; Agreeableness=4.889; Conscientiousness=4.889; Neuroticism=1.875; Openness=4.700,"{""Extraversion"": 3.625, ""Agreeableness"": 4.888888888888889, ""Conscientiousness"": 4.888888888888889, ""Neuroticism"": 1.875, ""Openness"": 4.7}"
7e65a301-0138-4c6b-acc5-77d7ad90e21e,1789303529.4371006,qwen/qwen3.6-27b,Big Five Inventory (BFI-44),full_shuffle,shuffle #1,21.74821400642395,Extraversion=3.625; Agreeableness=4.778; Conscientiousness=4.889; Neuroticism=1.875; Openness=4.700,"{""Extraversion"": 3.625, ""Agreeableness"": 4.777777777777778, ""Conscientiousness"": 4.888888888888889, ""Neuroticism"": 1.875, ""Openness"": 4.7}"
360b6a79-f85b-4386-91b1-c3d4ea13c72b,1789303541.479247,qwen/qwen3.8-27b,Big Five Inventory (BFI-44),full_shuffle,shuffle #2,1.1507740020751953,Extraversion=3.000; Agreeableness=3.000; Conscientiousness=3.000; Neuroticism=3.000; Openness=3.000,"{""Extraversion"": 3.0, ""Agreeableness"": 3.0, ""Conscientiousness"": 3.0, ""Neuroticism"": 3.0, ""Openness"": 3.0}"
a44322f3-b794-4571-a13b-fc21247199b3,1789303570.6214676,qwen/qwen3.8-27b,Big Five Inventory (BFI-44),baseline,baseline,21.91732907295227,Extraversion=3.000; Agreeableness=4.444; Conscientiousness=4.111; Neuroticism=1.875; Openness=3.800,"{""Extraversion"": 3.0, ""Agreeableness"": 4.444444444444445, ""Conscientiousness"": 4.111111111111111, ""Neuroticism"": 1.875, ""Openness"": 3.8}"
675f92be-9dd8-477d-9fe4-4b37c32b1e3c,1789303602.9903898,qwen/qwen3.8-27b,Short Dark Triad (SD3),baseline,baseline,0.909106969833374,Machiavellianism=2.000; Narcissism=1.889; Psychopathy=1.111,"{""Machiavellianism"": 2.0, ""Narcissism"": 1.8888888888888888, ""Psychopathy"": 1.1111111111111112}"
f53a666c-8540-4b9a-87ad-f355df9352dd,1789303606.2083368,qwen/qwen3.8-27b,Short Dark Triad (SD3),baseline,baseline,0.9117140769958496,Machiavellianism=2.000; Narcissism=1.889; Psychopathy=1.111,"{""Machiavellianism"": 2.0, ""Narcissism"": 1.8888888888888888, ""Psychopathy"": 1.1111111111111112}"
461e1577-a289-424c-8d54-b9e13385e3d0,1789303610.766009,qwen/qwen3.8-27b,Short Dark Triad (SD3),full_shuffle,shuffle #1,0.9174940586090088,Machiavellianism=2.889; Narcissism=2.556; Psychopathy=2.111,"{""Machiavellianism"": 2.888888888888889, ""Narcissism"": 2.5555555555555554, ""Psychopathy"": 2.111111111111111}"
634619db-2bdc-4e48-b1de-e5e5b7b32cda,1789303620.4267216,qwen/qwen3.8-27b,Moral Foundations Questionnaire (MFQ-30),baseline,baseline,0.9641785621643066,Harm/Care=4.667; Fairness/Reciprocity=4.167; Ingroup/Loyalty=2.833; Authority/Respect=2.500; Purity/Sanctity=2.500,"{""Harm/Care"": 4.666666666666667, ""Fairness/Reciprocity"": 4.166666666666667, ""Ingroup/Loyalty"": 2.8333333333333335, ""Authority/Respect"": 2.5, ""Purity/Sanctity"": 2.5}"
44482020-da0c-4391-b903-3656e5c7c978,1789303625.663849,qwen/qwen3.8-27b,Moral Foundations Questionnaire (MFQ-30),full_reversal,full_reversal,1.0110607147216797,Harm/Care=4.500; Fairness/Reciprocity=4.667; Ingroup/Loyalty=3.000; Authority/Respect=3.000; Purity/Sanctity=1.667,"{""Harm/Care"": 4.5, ""Fairness/Reciprocity"": 4.666666666666667, ""Ingroup/Loyalty"": 3.0, ""Authority/Respect"": 3.0, ""Purity/Sanctity"": 1.6666666666666667}"
c8084f01-3700-4800-9eaa-e0ced8a376d1,1789303638.8608942,qwen/qwen3.8-27b,Moral Foundations Vignettes (MFV),baseline,baseline,2.908296585083008,Care=3.844; Fairness=4.059; Loyalty=2.438; Authority=3.588; Sanctity=3.941; Liberty=4.353; Social Norms=1.000,"{""Care"": 3.84375, ""Fairness"": 4.0588235294117645, ""Loyalty"": 2.4375, ""Authority"": 3.588235294117647, ""Sanctity"": 3.9411764705882355, ""Liberty"": 4.352941176470588, ""Social Norms"": 1.0}"
c1ca13a1-2335-435a-8115-d4420778bf74,1789303666.0578663,qwen/qwen3.8-27b,Moral Foundations Vignettes (MFV),full_reversal,full_reversal,23.217906713485718,Care=3.812; Fairness=4.059; Loyalty=2.000; Authority=2.765; Sanctity=3.118; Liberty=4.235; Social Norms=1.000,"{""Care"": 3.8125, ""Fairness"": 4.0588235294117645, ""Loyalty"": 2.0, ""Authority"": 2.764705882352941, ""Sanctity"": 3.1176470588235294, ""Liberty"": 4.235294117647059, ""Social Norms"": 1.0}"
